created_at,entry_id,field1,field2,field3,field3 percentage,status
2020-10-07 09:51:28 UTC,3560,30.3,82,457,55.3,0
2020-10-07 09:51:45 UTC,3561,30.4,84,459,55.1,0
2020-10-07 09:52:03 UTC,3562,30.4,82,465,54.5,0
2020-10-07 09:52:20 UTC,3563,30.5,86,462,54.8,0
2020-10-07 09:52:37 UTC,3564,30.5,86,464,54.6,0
2020-10-07 09:52:54 UTC,3565,30.4,83,465,54.5,0
2020-10-07 09:53:11 UTC,3566,30.4,83,468,54.3,0
2020-10-07 09:53:29 UTC,3567,30.4,85,475,53.6,0
2020-10-07 09:53:46 UTC,3568,30.5,85,470,54.1,0
2020-10-07 09:54:03 UTC,3569,30.4,84,471,54,0
2020-10-07 09:54:20 UTC,3570,30.4,83,471,54,0
2020-10-07 09:54:37 UTC,3571,30.4,82,471,54,0
2020-10-07 09:54:55 UTC,3572,30.4,84,477,53.4,0
2020-10-07 09:55:12 UTC,3573,30.4,85,471,54,0
2020-10-07 09:55:29 UTC,3574,30.4,86,471,54,0
2020-10-07 09:55:46 UTC,3575,30.3,85,472,53.9,0
2020-10-07 09:56:04 UTC,3576,30.3,84,472,53.9,0
2020-10-07 09:56:21 UTC,3577,30.3,85,471,54,0
2020-10-07 09:56:38 UTC,3578,30.2,82,478,53.3,0
2020-10-07 09:56:55 UTC,3579,30.2,83,471,54,0
2020-10-07 09:57:12 UTC,3580,30.2,82,470,54.1,0
2020-10-07 09:57:29 UTC,3581,30.2,85,470,54.1,0
2020-10-07 09:57:47 UTC,3582,30.2,84,470,54.1,0
2020-10-07 09:58:04 UTC,3583,30.2,85,470,54.1,0
2020-10-07 09:58:21 UTC,3584,30.2,83,476,53.5,0
2020-10-07 09:58:38 UTC,3585,30.3,83,470,54.1,0
2020-10-07 09:58:56 UTC,3586,30.3,85,470,54.1,0
2020-10-07 09:59:13 UTC,3587,30.3,82,476,53.5,0
2020-10-07 09:59:30 UTC,3588,30.3,83,470,54.1,0
2020-10-07 09:59:47 UTC,3589,30.3,85,470,54.1,0
2020-10-07 10:00:05 UTC,3590,30.3,85,470,54.1,0
2020-10-07 10:00:22 UTC,3591,30.3,85,470,54.1,0
2020-10-07 10:00:39 UTC,3592,30.3,85,476,53.5,0
2020-10-07 10:00:56 UTC,3593,30.3,85,471,54,0
2020-10-07 10:01:13 UTC,3594,30.3,84,476,53.5,0
2020-10-07 10:01:30 UTC,3595,30.3,83,471,54,0
2020-10-07 10:01:48 UTC,3596,30.3,84,470,54.1,0
2020-10-07 10:02:05 UTC,3597,30.3,83,476,53.5,0
2020-10-07 10:02:22 UTC,3598,30.3,84,471,54,0
2020-10-07 10:02:39 UTC,3599,30.3,82,471,54,0
2020-10-07 10:02:56 UTC,3600,30.4,84,471,54,0
2020-10-07 10:03:14 UTC,3601,30.4,85,471,54,0
2020-10-07 10:03:31 UTC,3602,30.5,85,476,53.5,0
2020-10-07 10:03:48 UTC,3603,30.6,83,471,54,0
2020-10-07 10:04:06 UTC,3604,30.6,85,471,54,0
2020-10-07 10:04:24 UTC,3605,30.6,84,471,54,0
2020-10-07 10:04:41 UTC,3606,30.7,86,471,54,0
2020-10-07 10:04:58 UTC,3607,30.6,82,471,54,0
2020-10-07 10:05:15 UTC,3608,30.6,82,471,54,0
2020-10-07 10:05:32 UTC,3609,30.7,84,471,54,0
2020-10-07 10:05:49 UTC,3610,30.7,83,471,54,0
2020-10-07 10:06:07 UTC,3611,30.8,84,471,54,0
2020-10-07 10:06:24 UTC,3612,30.7,82,471,54,0
2020-10-07 10:06:41 UTC,3613,30.7,83,473,53.8,0
2020-10-07 10:06:58 UTC,3614,30.7,82,474,53.7,0
2020-10-07 10:07:15 UTC,3615,30.7,82,474,53.7,0
2020-10-07 10:07:33 UTC,3616,30.7,80,471,54,0
2020-10-07 10:07:50 UTC,3617,30.8,81,474,53.7,0
2020-10-07 10:08:07 UTC,3618,30.8,81,473,53.8,0
2020-10-07 10:08:24 UTC,3619,30.8,83,474,53.7,0
2020-10-07 10:08:42 UTC,3620,30.8,81,474,53.7,0
2020-10-07 10:08:59 UTC,3621,30.8,83,478,53.3,0
2020-10-07 10:09:16 UTC,3622,30.7,81,478,53.3,0
2020-10-07 10:09:33 UTC,3623,30.7,83,474,53.7,0
2020-10-07 10:09:50 UTC,3624,30.7,83,473,53.8,0
2020-10-07 10:10:07 UTC,3625,30.7,81,474,53.7,0
2020-10-07 10:10:25 UTC,3626,30.6,81,474,53.7,0
2020-10-07 10:10:42 UTC,3627,30.6,83,474,53.7,0
2020-10-07 10:10:59 UTC,3628,30.7,82,478,53.3,0
2020-10-07 10:11:16 UTC,3629,30.6,83,474,53.7,0
2020-10-07 10:11:33 UTC,3630,30.6,81,473,53.8,0
2020-10-07 10:11:51 UTC,3631,30.6,82,474,53.7,0
2020-10-07 10:12:08 UTC,3632,30.6,82,474,53.7,0
2020-10-07 10:12:25 UTC,3633,30.6,79,478,53.3,0
2020-10-07 10:12:42 UTC,3634,30.6,81,474,53.7,0
2020-10-07 10:13:00 UTC,3635,30.6,81,474,53.7,0
2020-10-07 10:13:17 UTC,3636,30.6,80,478,53.3,0
2020-10-07 10:13:34 UTC,3637,30.6,80,474,53.7,0
2020-10-07 10:13:51 UTC,3638,30.6,80,474,53.7,0
2020-10-07 10:14:08 UTC,3639,30.6,81,474,53.7,0
2020-10-07 10:14:26 UTC,3640,30.7,80,474,53.7,0
2020-10-07 10:14:43 UTC,3641,30.6,79,474,53.7,0
2020-10-07 10:15:00 UTC,3642,30.6,79,474,53.7,0
2020-10-07 10:15:17 UTC,3643,30.7,81,478,53.3,0
2020-10-07 10:15:35 UTC,3644,30.8,80,474,53.7,0
2020-10-07 10:15:52 UTC,3645,30.8,81,473,53.8,0
2020-10-07 10:16:09 UTC,3646,30.8,79,478,53.3,0
2020-10-07 10:16:26 UTC,3647,30.8,80,478,53.3,0
2020-10-07 10:16:43 UTC,3648,30.8,80,478,53.3,0
2020-10-07 10:17:01 UTC,3649,30.8,80,473,53.8,0
2020-10-07 10:17:18 UTC,3650,30.8,80,474,53.7,0
2020-10-07 10:17:35 UTC,3651,30.8,81,474,53.7,0
2020-10-07 10:17:52 UTC,3652,30.8,80,478,53.3,0
2020-10-07 10:18:09 UTC,3653,30.8,79,478,53.3,0
2020-10-07 10:18:27 UTC,3654,30.8,80,474,53.7,0
2020-10-07 10:18:44 UTC,3655,30.8,80,474,53.7,0
2020-10-07 10:19:01 UTC,3656,30.8,80,474,53.7,0
2020-10-07 10:19:18 UTC,3657,30.8,79,474,53.7,0
2020-10-07 10:19:36 UTC,3658,30.8,81,474,53.7,0
2020-10-07 10:19:53 UTC,3659,30.8,81,474,53.7,0
2020-10-07 10:20:10 UTC,3660,30.8,80,474,53.7,0
2020-10-07 10:20:27 UTC,3661,30.8,81,480,53.1,0
2020-10-07 10:20:45 UTC,3662,30.8,80,475,53.6,0
2020-10-07 10:21:02 UTC,3663,30.8,83,480,53.1,0
2020-10-07 10:21:19 UTC,3664,30.8,84,475,53.6,0
2020-10-07 10:21:36 UTC,3665,30.8,83,475,53.6,0
2020-10-07 10:21:53 UTC,3666,30.8,82,478,53.3,0
2020-10-07 10:22:11 UTC,3667,30.7,83,478,53.3,0
2020-10-07 10:22:28 UTC,3668,30.7,82,474,53.7,0
2020-10-07 10:22:45 UTC,3669,30.7,85,478,53.3,0
2020-10-07 10:23:02 UTC,3670,30.6,83,474,53.7,0
2020-10-07 10:23:19 UTC,3671,30.6,82,480,53.1,0
2020-10-07 10:23:37 UTC,3672,30.6,84,478,53.3,0
2020-10-07 10:23:54 UTC,3673,30.6,81,480,53.1,0
2020-10-07 10:24:11 UTC,3674,30.6,82,475,53.6,0
2020-10-07 10:24:28 UTC,3675,30.6,81,480,53.1,0
2020-10-07 10:24:45 UTC,3676,30.6,83,480,53.1,0
2020-10-07 10:25:03 UTC,3677,30.7,85,480,53.1,0
2020-10-07 10:25:20 UTC,3678,30.7,86,475,53.6,0
2020-10-07 10:25:37 UTC,3679,30.7,86,480,53.1,0
2020-10-07 10:25:54 UTC,3680,30.6,84,480,53.1,0
2020-10-07 10:26:11 UTC,3681,30.6,85,480,53.1,0
2020-10-07 10:26:28 UTC,3682,30.6,84,478,53.3,0
2020-10-07 10:26:46 UTC,3683,30.6,85,475,53.6,0
2020-10-07 10:27:03 UTC,3684,30.6,83,474,53.7,0
2020-10-07 10:27:20 UTC,3685,30.6,85,480,53.1,0
2020-10-07 10:27:37 UTC,3686,30.6,84,480,53.1,0
2020-10-07 10:27:55 UTC,3687,30.5,81,480,53.1,0
2020-10-07 10:28:12 UTC,3688,30.5,83,480,53.1,0
2020-10-07 10:28:29 UTC,3689,30.5,83,474,53.7,0
2020-10-07 10:28:46 UTC,3690,30.5,83,475,53.6,0
2020-10-07 10:29:03 UTC,3691,30.5,82,474,53.7,0
2020-10-07 10:29:21 UTC,3692,30.5,82,469,54.2,0
2020-10-07 10:29:38 UTC,3693,30.5,83,475,53.6,0
2020-10-07 10:29:55 UTC,3694,30.6,82,469,54.2,0
2020-10-07 10:30:12 UTC,3695,30.6,82,475,53.6,0
2020-10-07 10:30:29 UTC,3696,30.6,83,470,54.1,0
2020-10-07 10:30:47 UTC,3697,30.6,83,475,53.6,0
2020-10-07 10:31:04 UTC,3698,30.6,83,470,54.1,0
2020-10-07 10:31:21 UTC,3699,30.6,84,476,53.5,0
2020-10-07 10:31:38 UTC,3700,30.6,83,476,53.5,0
2020-10-07 10:31:55 UTC,3701,30.6,83,470,54.1,0
2020-10-07 10:32:13 UTC,3702,30.6,82,476,53.5,0
2020-10-07 10:32:30 UTC,3703,30.6,81,476,53.5,0
2020-10-07 10:32:47 UTC,3704,30.5,84,470,54.1,0
2020-10-07 10:33:04 UTC,3705,30.6,84,471,54,0
2020-10-07 10:33:22 UTC,3706,30.5,80,476,53.5,0
2020-10-07 10:33:39 UTC,3707,30.5,81,471,54,0
2020-10-07 10:33:56 UTC,3708,30.6,82,476,53.5,0
2020-10-07 10:34:13 UTC,3709,30.6,81,476,53.5,0
2020-10-07 10:34:30 UTC,3710,30.5,82,477,53.4,0
2020-10-07 10:34:48 UTC,3711,30.6,82,471,54,0
2020-10-07 10:35:05 UTC,3712,30.6,82,471,54,0
2020-10-07 10:35:22 UTC,3713,30.6,85,471,54,0
2020-10-07 10:35:39 UTC,3714,30.6,85,477,53.4,0
2020-10-07 10:35:57 UTC,3715,30.6,86,471,54,0
2020-10-07 10:36:14 UTC,3716,30.6,84,471,54,0
2020-10-07 10:36:31 UTC,3717,30.5,81,471,54,0
2020-10-07 10:36:48 UTC,3718,30.5,81,471,54,0
2020-10-07 10:37:05 UTC,3719,30.6,82,470,54.1,0
2020-10-07 10:37:22 UTC,3720,30.5,82,470,54.1,0
2020-10-07 10:37:40 UTC,3721,30.6,83,470,54.1,0
2020-10-07 10:37:57 UTC,3722,30.6,86,470,54.1,0
2020-10-07 10:38:14 UTC,3723,30.6,83,476,53.5,0
2020-10-07 10:38:31 UTC,3724,30.6,82,470,54.1,0
2020-10-07 10:38:48 UTC,3725,30.6,84,476,53.5,0
2020-10-07 10:39:05 UTC,3726,30.6,82,470,54.1,0
2020-10-07 10:39:23 UTC,3727,30.6,82,470,54.1,0
2020-10-07 10:39:40 UTC,3728,30.6,83,470,54.1,0
2020-10-07 10:39:57 UTC,3729,30.6,81,470,54.1,0
2020-10-07 10:40:14 UTC,3730,30.6,81,476,53.5,0
2020-10-07 10:40:31 UTC,3731,30.6,81,470,54.1,0
2020-10-07 10:40:49 UTC,3732,30.6,82,470,54.1,0
2020-10-07 10:41:06 UTC,3733,30.5,80,470,54.1,0
2020-10-07 10:41:23 UTC,3734,30.5,83,476,53.5,0
2020-10-07 10:41:40 UTC,3735,30.6,84,476,53.5,0
2020-10-07 10:41:57 UTC,3736,30.5,83,470,54.1,0
2020-10-07 10:42:15 UTC,3737,30.5,83,470,54.1,0
2020-10-07 10:42:32 UTC,3738,30.5,80,476,53.5,0
2020-10-07 10:42:49 UTC,3739,30.4,81,470,54.1,0
2020-10-07 10:43:06 UTC,3740,30.4,81,476,53.5,0
2020-10-07 10:43:23 UTC,3741,30.5,83,475,53.6,0
2020-10-07 10:43:40 UTC,3742,30.5,84,469,54.2,0
2020-10-07 10:43:58 UTC,3743,30.5,84,475,53.6,0
2020-10-07 10:44:15 UTC,3744,30.4,83,475,53.6,0
2020-10-07 10:44:32 UTC,3745,30.4,82,475,53.6,0
2020-10-07 10:44:49 UTC,3746,30.4,83,475,53.6,0
2020-10-07 10:45:06 UTC,3747,30.4,84,475,53.6,0
2020-10-07 10:45:24 UTC,3748,30.4,85,469,54.2,0
2020-10-07 10:45:41 UTC,3749,30.4,86,469,54.2,0
2020-10-07 10:45:58 UTC,3750,30.3,87,469,54.2,0
2020-10-07 10:46:15 UTC,3751,30.3,82,469,54.2,0
2020-10-07 10:46:33 UTC,3752,30.3,82,469,54.2,0
2020-10-07 10:46:50 UTC,3753,30.3,82,469,54.2,0
2020-10-07 10:47:07 UTC,3754,30.3,83,469,54.2,0
2020-10-07 10:47:24 UTC,3755,30.3,85,469,54.2,0
2020-10-07 10:47:41 UTC,3756,30.3,84,469,54.2,0
2020-10-07 10:47:58 UTC,3757,30.3,81,469,54.2,0
2020-10-07 10:48:16 UTC,3758,30.3,84,469,54.2,0
2020-10-07 10:48:33 UTC,3759,30.3,84,469,54.2,0
2020-10-07 10:48:50 UTC,3760,30.3,84,469,54.2,0
2020-10-07 10:49:07 UTC,3761,30.3,84,469,54.2,0
2020-10-07 10:49:24 UTC,3762,30.3,85,468,54.3,0
2020-10-07 10:49:42 UTC,3763,30.3,87,468,54.3,0
2020-10-07 10:49:59 UTC,3764,30.3,87,468,54.3,0
2020-10-07 10:50:16 UTC,3765,30.3,87,468,54.3,0
2020-10-07 10:50:33 UTC,3766,30.2,86,474,53.7,0
2020-10-07 10:50:50 UTC,3767,30.2,86,468,54.3,0
2020-10-07 10:51:07 UTC,3768,30.2,85,468,54.3,0
2020-10-07 10:51:25 UTC,3769,30.2,85,471,54,0
2020-10-07 10:51:42 UTC,3770,30.1,84,471,54,0
2020-10-07 10:51:59 UTC,3771,30.1,82,471,54,0
2020-10-07 10:52:16 UTC,3772,30.1,83,466,54.4,0
2020-10-07 10:52:34 UTC,3773,30.1,83,466,54.4,0
2020-10-07 10:52:51 UTC,3774,30.1,83,471,54,0
2020-10-07 10:53:08 UTC,3775,30.1,85,466,54.4,0
2020-10-07 10:53:25 UTC,3776,30.1,88,471,54,0
2020-10-07 10:53:43 UTC,3777,30.1,85,471,54,0
2020-10-07 10:54:00 UTC,3778,30.1,83,466,54.4,0
2020-10-07 10:54:17 UTC,3779,30.1,86,471,54,0
2020-10-07 10:54:34 UTC,3780,30.1,86,471,54,0
2020-10-07 10:54:52 UTC,3781,30.1,86,466,54.4,0
2020-10-07 10:55:09 UTC,3782,30.1,86,471,54,0
2020-10-07 10:55:26 UTC,3783,30.1,85,471,54,0
2020-10-07 10:55:43 UTC,3784,30,85,466,54.4,0
2020-10-07 10:56:00 UTC,3785,30.1,86,466,54.4,0
2020-10-07 10:56:18 UTC,3786,30,84,466,54.4,0
2020-10-07 10:56:35 UTC,3787,30,83,466,54.4,0
2020-10-07 10:56:52 UTC,3788,30.1,84,466,54.4,0
2020-10-07 10:57:09 UTC,3789,30.1,84,469,54.2,0
2020-10-07 10:57:27 UTC,3790,30.1,84,469,54.2,0
2020-10-07 10:58:27 UTC,3791,30.1,85,432,57.8,0
2020-10-07 10:58:44 UTC,3792,30.1,83,460,55,0
2020-10-07 10:59:01 UTC,3793,30,83,461,54.9,0
2020-10-07 10:59:18 UTC,3794,30,84,470,54.1,0
2020-10-07 10:59:36 UTC,3795,30,83,474,53.7,0
2020-10-07 10:59:53 UTC,3796,30,84,475,53.6,0
2020-10-07 11:00:10 UTC,3797,30,84,475,53.6,0
2020-10-07 11:00:27 UTC,3798,30,83,470,54.1,0
2020-10-07 11:00:44 UTC,3799,30,83,476,53.5,0
2020-10-07 11:01:02 UTC,3800,29.9,84,471,54,0
2020-10-07 11:01:19 UTC,3801,29.9,83,476,53.5,0
2020-10-07 11:01:36 UTC,3802,29.9,83,471,54,0
2020-10-07 11:01:53 UTC,3803,29.9,84,476,53.5,0
2020-10-07 11:02:10 UTC,3804,29.9,86,470,54.1,0
2020-10-07 11:02:28 UTC,3805,29.9,83,476,53.5,0
2020-10-07 11:02:45 UTC,3806,29.9,86,471,54,0
2020-10-07 11:03:02 UTC,3807,29.9,86,476,53.5,0
2020-10-07 11:03:19 UTC,3808,29.9,87,470,54.1,0
2020-10-07 11:03:36 UTC,3809,29.9,84,470,54.1,0
2020-10-07 11:03:54 UTC,3810,29.9,85,470,54.1,0
2020-10-07 11:04:11 UTC,3811,29.9,88,470,54.1,0
2020-10-07 11:04:28 UTC,3812,29.9,85,470,54.1,0
2020-10-07 11:04:45 UTC,3813,29.9,87,475,53.6,0
2020-10-07 11:05:03 UTC,3814,29.9,85,469,54.2,0
2020-10-07 11:05:20 UTC,3815,29.9,86,475,53.6,0
2020-10-07 11:05:37 UTC,3816,29.9,89,475,53.6,0
2020-10-07 11:05:54 UTC,3817,29.9,85,469,54.2,0
2020-10-07 11:06:12 UTC,3818,29.9,86,469,54.2,0
2020-10-07 11:06:29 UTC,3819,29.9,85,469,54.2,0
2020-10-07 11:06:46 UTC,3820,29.9,87,469,54.2,0
2020-10-07 11:07:03 UTC,3821,29.9,86,469,54.2,0
2020-10-07 11:07:20 UTC,3822,29.9,86,468,54.3,0
2020-10-07 11:07:38 UTC,3823,29.9,87,468,54.3,0
2020-10-07 11:07:55 UTC,3824,29.9,86,469,54.2,0
2020-10-07 11:08:12 UTC,3825,29.9,87,474,53.7,0
2020-10-07 11:08:29 UTC,3826,29.8,85,474,53.7,0
2020-10-07 11:08:46 UTC,3827,29.8,84,474,53.7,0
2020-10-07 11:09:03 UTC,3828,29.8,85,474,53.7,0
2020-10-07 11:09:21 UTC,3829,29.8,84,474,53.7,0
2020-10-07 11:09:38 UTC,3830,29.8,84,468,54.3,0
2020-10-07 11:09:55 UTC,3831,29.8,87,468,54.3,0
2020-10-07 11:10:12 UTC,3832,29.8,86,472,53.9,0
2020-10-07 11:10:30 UTC,3833,29.8,86,473,53.8,0
2020-10-07 11:10:47 UTC,3834,29.8,87,472,53.9,0
2020-10-07 11:11:04 UTC,3835,29.8,87,473,53.8,0
2020-10-07 11:11:21 UTC,3836,29.8,87,471,54,0
2020-10-07 11:11:39 UTC,3837,29.8,86,471,54,0
2020-10-07 11:11:56 UTC,3838,29.8,88,468,54.3,0
2020-10-07 11:12:13 UTC,3839,29.8,86,466,54.4,0
2020-10-07 11:12:30 UTC,3840,29.8,87,466,54.4,0
2020-10-07 11:12:47 UTC,3841,29.8,87,466,54.4,0
2020-10-07 11:13:05 UTC,3842,29.8,87,466,54.4,0
2020-10-07 11:13:22 UTC,3843,29.8,86,471,54,0
2020-10-07 11:13:39 UTC,3844,29.8,84,471,54,0
2020-10-07 11:13:56 UTC,3845,29.8,85,466,54.4,0
2020-10-07 11:14:13 UTC,3846,29.8,88,471,54,0
2020-10-07 11:14:31 UTC,3847,29.8,86,471,54,0
2020-10-07 11:14:48 UTC,3848,29.8,86,466,54.4,0
2020-10-07 11:15:05 UTC,3849,29.8,86,466,54.4,0
2020-10-07 11:15:22 UTC,3850,29.8,86,466,54.4,0
2020-10-07 11:15:40 UTC,3851,29.8,85,466,54.4,0
2020-10-07 11:15:57 UTC,3852,29.8,86,466,54.4,0
2020-10-07 11:16:14 UTC,3853,29.8,88,471,54,0
2020-10-07 11:16:31 UTC,3854,29.8,88,466,54.4,0
2020-10-07 11:16:49 UTC,3855,29.8,87,466,54.4,0
2020-10-07 11:17:06 UTC,3856,29.8,89,471,54,0
2020-10-07 11:17:23 UTC,3857,29.8,88,466,54.4,0
2020-10-07 11:17:40 UTC,3858,29.8,86,466,54.4,0
2020-10-07 11:17:57 UTC,3859,29.8,86,466,54.4,0
2020-10-07 11:18:15 UTC,3860,29.8,84,466,54.4,0
2020-10-07 11:18:32 UTC,3861,29.8,86,466,54.4,0
2020-10-07 11:18:49 UTC,3862,29.8,85,471,54,0
2020-10-07 11:19:06 UTC,3863,29.8,84,471,54,0
2020-10-07 11:19:23 UTC,3864,29.8,86,466,54.4,0
2020-10-07 11:19:41 UTC,3865,29.8,88,470,54.1,0
2020-10-07 11:19:58 UTC,3866,29.8,86,465,54.5,0
2020-10-07 11:20:15 UTC,3867,29.8,86,470,54.1,0
2020-10-07 11:20:32 UTC,3868,29.8,85,470,54.1,0
2020-10-07 11:20:49 UTC,3869,29.8,86,470,54.1,0
2020-10-07 11:21:07 UTC,3870,29.8,88,470,54.1,0
2020-10-07 11:21:24 UTC,3871,29.8,88,465,54.5,0
2020-10-07 11:21:41 UTC,3872,29.8,86,470,54.1,0
2020-10-07 11:21:58 UTC,3873,29.8,85,470,54.1,0
2020-10-07 11:22:16 UTC,3874,29.8,86,470,54.1,0
2020-10-07 11:22:33 UTC,3875,29.8,86,465,54.5,0
2020-10-07 11:22:50 UTC,3876,29.8,89,465,54.5,0
2020-10-07 11:23:07 UTC,3877,29.7,87,470,54.1,0
2020-10-07 11:23:24 UTC,3878,29.7,89,470,54.1,0
2020-10-07 11:23:42 UTC,3879,29.8,87,469,54.2,0
2020-10-07 11:23:59 UTC,3880,29.7,87,463,54.7,0
2020-10-07 11:24:16 UTC,3881,29.7,87,468,54.3,0
2020-10-07 11:24:33 UTC,3882,29.7,86,468,54.3,0
2020-10-07 11:24:51 UTC,3883,29.7,87,468,54.3,0
2020-10-07 11:25:08 UTC,3884,29.7,90,468,54.3,0
2020-10-07 11:25:25 UTC,3885,29.7,91,468,54.3,0
2020-10-07 11:25:42 UTC,3886,29.7,90,462,54.8,0
2020-10-07 11:25:59 UTC,3887,29.7,90,468,54.3,0
2020-10-07 11:26:17 UTC,3888,29.7,85,462,54.8,0
2020-10-07 11:26:34 UTC,3889,29.7,87,468,54.3,0
2020-10-07 11:26:51 UTC,3890,29.7,85,468,54.3,0
2020-10-07 11:27:08 UTC,3891,29.7,89,468,54.3,0
2020-10-07 11:27:25 UTC,3892,29.7,90,468,54.3,0
2020-10-07 11:27:43 UTC,3893,29.7,88,466,54.4,0
2020-10-07 11:28:00 UTC,3894,29.7,87,462,54.8,0
2020-10-07 11:28:17 UTC,3895,29.7,88,462,54.8,0
2020-10-07 11:28:34 UTC,3896,29.7,88,468,54.3,0
2020-10-07 11:28:52 UTC,3897,29.7,87,466,54.4,0
2020-10-07 11:29:09 UTC,3898,29.7,87,468,54.3,0
2020-10-07 11:29:26 UTC,3899,29.7,90,462,54.8,0
2020-10-07 11:29:43 UTC,3900,29.7,90,462,54.8,0
2020-10-07 11:30:01 UTC,3901,29.7,86,462,54.8,0
2020-10-07 11:30:18 UTC,3902,29.7,85,462,54.8,0
2020-10-07 11:30:35 UTC,3903,29.7,88,462,54.8,0
2020-10-07 11:30:52 UTC,3904,29.7,87,462,54.8,0
2020-10-07 11:31:10 UTC,3905,29.7,88,468,54.3,0
2020-10-07 11:31:27 UTC,3906,29.7,87,462,54.8,0
2020-10-07 11:31:44 UTC,3907,29.7,85,462,54.8,0
2020-10-07 11:32:01 UTC,3908,29.7,85,461,54.9,0
2020-10-07 11:32:18 UTC,3909,29.7,85,461,54.9,0
2020-10-07 11:32:35 UTC,3910,29.7,89,466,54.4,0
2020-10-07 11:32:53 UTC,3911,29.7,86,462,54.8,0
2020-10-07 11:33:10 UTC,3912,29.7,85,461,54.9,0
2020-10-07 11:33:27 UTC,3913,29.7,84,461,54.9,0
2020-10-07 11:33:44 UTC,3914,29.7,84,466,54.4,0
2020-10-07 11:34:01 UTC,3915,29.7,84,466,54.4,0
2020-10-07 11:34:19 UTC,3916,29.7,86,462,54.8,0
2020-10-07 11:34:36 UTC,3917,29.7,89,462,54.8,0
2020-10-07 11:34:53 UTC,3918,29.7,89,462,54.8,0
2020-10-07 11:35:10 UTC,3919,29.7,88,466,54.4,0
2020-10-07 11:35:27 UTC,3920,29.7,87,466,54.4,0
2020-10-07 11:35:45 UTC,3921,29.7,86,461,54.9,0
2020-10-07 11:36:02 UTC,3922,29.7,85,462,54.8,0
2020-10-07 11:36:19 UTC,3923,29.7,86,462,54.8,0
2020-10-07 11:36:36 UTC,3924,29.7,87,462,54.8,0
2020-10-07 11:36:54 UTC,3925,29.7,88,461,54.9,0
2020-10-07 11:37:11 UTC,3926,29.7,88,466,54.4,0
2020-10-07 11:37:28 UTC,3927,29.7,86,466,54.4,0
2020-10-07 11:37:45 UTC,3928,29.7,87,461,54.9,0
2020-10-07 11:38:02 UTC,3929,29.7,87,461,54.9,0
2020-10-07 11:38:20 UTC,3930,29.7,85,461,54.9,0
2020-10-07 11:38:37 UTC,3931,29.7,86,466,54.4,0
2020-10-07 11:38:54 UTC,3932,29.7,85,461,54.9,0
2020-10-07 11:39:11 UTC,3933,29.7,85,462,54.8,0
2020-10-07 11:39:29 UTC,3934,29.7,87,461,54.9,0
2020-10-07 11:39:46 UTC,3935,29.7,88,461,54.9,0
2020-10-07 11:40:03 UTC,3936,29.7,88,466,54.4,0
2020-10-07 11:40:20 UTC,3937,29.7,86,461,54.9,0
2020-10-07 11:40:37 UTC,3938,29.7,88,461,54.9,0
2020-10-07 11:40:55 UTC,3939,29.7,88,466,54.4,0
2020-10-07 11:41:12 UTC,3940,29.7,89,461,54.9,0
2020-10-07 11:41:29 UTC,3941,29.7,87,461,54.9,0
2020-10-07 11:41:46 UTC,3942,29.7,87,461,54.9,0
2020-10-07 11:42:04 UTC,3943,29.7,88,461,54.9,0
2020-10-07 11:42:21 UTC,3944,29.7,89,466,54.4,0
2020-10-07 11:42:38 UTC,3945,29.7,88,466,54.4,0
2020-10-07 11:42:55 UTC,3946,29.7,87,461,54.9,0
2020-10-07 11:43:12 UTC,3947,29.7,89,461,54.9,0
2020-10-07 11:43:30 UTC,3948,29.7,91,461,54.9,0
2020-10-07 11:43:47 UTC,3949,29.7,90,461,54.9,0
2020-10-07 11:44:04 UTC,3950,29.7,90,466,54.4,0
2020-10-07 11:44:21 UTC,3951,29.7,89,466,54.4,0
2020-10-07 11:44:39 UTC,3952,29.6,90,461,54.9,0
2020-10-07 11:44:56 UTC,3953,29.6,90,461,54.9,0
2020-10-07 11:45:13 UTC,3954,29.6,89,466,54.4,0
2020-10-07 11:45:30 UTC,3955,29.6,90,466,54.4,0
2020-10-07 11:45:48 UTC,3956,29.6,91,461,54.9,0
2020-10-07 11:46:05 UTC,3957,29.6,90,461,54.9,0
2020-10-07 11:46:22 UTC,3958,29.6,89,461,54.9,0
2020-10-07 11:46:39 UTC,3959,29.6,86,461,54.9,0
2020-10-07 11:46:56 UTC,3960,29.6,87,466,54.4,0
2020-10-07 11:47:13 UTC,3961,29.6,89,461,54.9,0
2020-10-07 11:47:31 UTC,3962,29.6,89,461,54.9,0
2020-10-07 11:47:48 UTC,3963,29.6,90,461,54.9,0
2020-10-07 11:48:05 UTC,3964,29.6,89,461,54.9,0
2020-10-07 11:48:22 UTC,3965,29.6,89,461,54.9,0
2020-10-07 11:48:39 UTC,3966,29.6,90,461,54.9,0
2020-10-07 11:48:57 UTC,3967,29.6,90,466,54.4,0
2020-10-07 11:49:14 UTC,3968,29.6,91,466,54.4,0
2020-10-07 11:49:31 UTC,3969,29.6,90,461,54.9,0
2020-10-07 11:49:48 UTC,3970,29.6,91,461,54.9,0
2020-10-07 11:50:05 UTC,3971,29.6,91,461,54.9,0
2020-10-07 11:50:23 UTC,3972,29.6,90,461,54.9,0
2020-10-07 11:50:40 UTC,3973,29.6,89,466,54.4,0
