Temperature,Humidity,Soil Moisture,Soil Moisture Percentage,status
29.1,95,816,20.3,1
29.1,95,820,19.9,1
29.1,95,816,20.3,1
29.1,95,816,20.3,1
29.1,95,816,20.3,1
29.1,95,820,19.9,1
29.1,95,820,19.9,1
29.1,95,814,20.5,1
29.1,95,818,20.1,1
29.2,95,814,20.5,1
29.2,95,814,20.5,1
29.1,95,814,20.5,1
29.1,95,814,20.5,1
29.2,95,813,20.6,1
29.2,95,812,20.7,1
29.2,95,818,20.1,1
29.2,95,817,20.2,1
29.2,95,813,20.6,1
29.2,95,813,20.6,1
29.2,95,812,20.7,1
29.3,95,812,20.7,1
29.3,95,812,20.7,1
29.3,95,812,20.7,1
29.3,95,814,20.5,1
29.3,95,812,20.7,1
29.4,95,812,20.7,1
29.4,95,814,20.5,1
29.4,95,811,20.8,1
29.4,95,810,20.9,1
29.4,95,810,20.9,1
29.5,95,810,20.9,1
29.5,95,810,20.9,1
29.5,95,810,20.9,1
29.4,95,809,21.0,1
29.6,95,809,21.0,1
29.5,95,809,21.0,1
29.5,95,810,20.9,1
29.6,95,808,21.1,1
29.5,95,809,21.0,1
29.5,95,808,21.1,1
29.5,95,807,21.2,1
29.5,95,807,21.2,1
29.5,95,807,21.2,1
29.5,95,811,20.8,1
29.5,95,807,21.2,1
29.5,95,806,21.3,1
29.5,95,806,21.3,1
29.5,95,806,21.3,1
29.5,95,810,20.9,1
29.5,95,806,21.3,1
29.5,95,806,21.3,1
29.4,95,810,20.9,1
29.5,95,806,21.3,1
29.5,95,807,21.2,1
29.5,95,806,21.3,1
29.6,95,806,21.3,1
29.5,95,810,20.9,1
29.5,95,806,21.3,1
29.5,95,810,20.9,1
29.5,95,810,20.9,1
29.5,95,806,21.3,1
29.5,95,806,21.3,1
29.6,95,806,21.3,1
29.6,95,806,21.3,1
29.6,95,806,21.3,1
29.6,95,806,21.3,1
29.6,95,806,21.3,1
29.7,95,806,21.3,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.6,95,805,21.4,1
29.7,95,805,21.4,1
29.7,95,808,21.1,1
29.7,95,808,21.1,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.8,95,805,21.4,1
29.8,95,805,21.4,1
29.8,95,809,21.0,1
29.8,95,806,21.3,1
29.8,95,805,21.4,1
29.8,95,806,21.3,1
29.8,95,806,21.3,1
29.8,95,805,21.4,1
29.8,95,806,21.3,1
29.8,95,808,21.1,1
29.7,95,806,21.3,1
29.7,95,806,21.3,1
29.7,95,805,21.4,1
29.7,95,808,21.1,1
29.7,95,808,21.1,1
29.8,95,805,21.4,1
29.8,95,808,21.1,1
29.8,95,805,21.4,1
29.8,95,805,21.4,1
29.8,95,807,21.2,1
29.8,95,804,21.5,1
29.9,95,804,21.5,1
29.9,95,804,21.5,1
29.9,95,804,21.5,1
29.9,95,805,21.4,1
29.9,95,805,21.4,1
29.9,95,808,21.1,1
29.9,95,808,21.1,1
29.9,95,805,21.4,1
29.9,95,808,21.1,1
29.9,95,805,21.4,1
29.9,95,808,21.1,1
29.9,95,805,21.4,1
29.9,95,805,21.4,1
29.9,95,804,21.5,1
29.9,95,805,21.4,1
29.9,95,807,21.2,1
29.9,95,808,21.1,1
29.9,95,804,21.5,1
29.9,95,807,21.2,1
29.9,95,804,21.5,1
29.9,95,804,21.5,1
29.9,95,802,21.7,1
29.9,95,802,21.7,1
29.9,95,801,21.8,1
29.8,95,806,21.3,1
29.8,95,801,21.8,1
29.8,95,806,21.3,1
29.8,95,801,21.8,1
29.8,95,801,21.8,1
29.7,95,806,21.3,1
29.7,95,801,21.8,1
29.7,95,806,21.3,1
29.7,95,805,21.4,1
29.7,95,805,21.4,1
29.6,95,806,21.3,1
29.6,95,801,21.8,1
29.5,95,805,21.4,1
29.5,95,801,21.8,1
29.5,95,805,21.4,1
29.4,95,805,21.4,1
29.5,95,805,21.4,1
29.5,95,805,21.4,1
29.5,95,805,21.4,1
29.5,95,800,21.9,1
29.5,95,805,21.4,1
29.4,95,800,21.9,1
29.4,95,800,21.9,1
29.4,95,800,21.9,1
29.4,95,800,21.9,1
29.4,95,800,21.9,1
29.4,95,800,21.9,1
29.4,95,805,21.4,1
29.3,95,806,21.3,1
29.3,95,801,21.8,1
29.3,95,801,21.8,1
29.3,95,806,21.3,1
29.3,95,805,21.4,1
29.3,95,801,21.8,1
29.3,95,800,21.9,1
29.3,95,800,21.9,1
29.3,95,800,21.9,1
29.4,95,800,21.9,1
29.3,95,801,21.8,1
29.3,95,801,21.8,1
29.3,95,801,21.8,1
29.3,95,805,21.4,1
29.3,95,800,21.9,1
29.3,95,805,21.4,1
29.3,95,805,21.4,1
29.3,95,805,21.4,1
29.3,95,801,21.8,1
29.3,95,800,21.9,1
29.3,95,801,21.8,1
29.3,95,800,21.9,1
29.3,95,805,21.4,1
29.3,95,805,21.4,1
29.3,95,800,21.9,1
29.3,95,805,21.4,1
29.3,95,800,21.9,1
29.3,95,800,21.9,1
29.2,95,805,21.4,1
29.3,95,800,21.9,1
29.3,95,805,21.4,1
29.2,95,800,21.9,1
29.3,95,800,21.9,1
29.3,95,805,21.4,1
29.3,95,801,21.8,1
29.3,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,805,21.4,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,800,21.9,1
29.2,95,801,21.8,1
29.1,95,806,21.3,1
29.2,95,801,21.8,1
29.1,95,801,21.8,1
29.1,95,801,21.8,1
29.1,95,806,21.3,1
29.1,95,806,21.3,1
29.1,95,801,21.8,1
29.1,95,806,21.3,1
29.1,95,806,21.3,1
29,95,802,21.7,1
29.1,95,802,21.7,1
29.1,95,802,21.7,1
29,95,806,21.3,1
29,95,802,21.7,1
29.1,95,802,21.7,1
29,95,802,21.7,1
29,95,807,21.2,1
29,95,801,21.8,1
28.9,95,802,21.7,1
29.1,95,802,21.7,1
29,95,802,21.7,1
28.9,95,802,21.7,1
28.9,95,807,21.2,1
28.9,95,802,21.7,1
28.9,95,802,21.7,1
29,95,802,21.7,1
28.9,95,802,21.7,1
28.9,95,802,21.7,1
28.9,95,802,21.7,1
29,95,802,21.7,1
28.9,95,805,21.4,1
28.9,95,807,21.2,1
28.9,95,804,21.5,1
28.9,95,807,21.2,1
28.9,95,805,21.4,1
28.9,95,808,21.1,1
28.9,95,805,21.4,1
28.9,95,808,21.1,1
28.9,95,808,21.1,1
28.9,95,805,21.4,1
28.9,95,808,21.1,1
28.9,95,805,21.4,1
29,95,805,21.4,1
28.9,95,805,21.4,1
29,95,805,21.4,1
29,95,808,21.1,1
28.9,95,805,21.4,1
28.9,95,805,21.4,1
28.9,95,806,21.3,1
28.9,95,805,21.4,1
28.9,95,808,21.1,1
28.9,95,808,21.1,1
28.9,95,809,21.0,1
28.9,95,806,21.3,1
29,95,806,21.3,1
29,95,806,21.3,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.9,95,810,20.9,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.8,95,805,21.4,1
28.8,95,809,21.0,1
28.8,95,810,20.9,1
28.8,95,810,20.9,1
28.8,95,810,20.9,1
28.8,95,806,21.3,1
28.8,95,805,21.4,1
28.9,95,809,21.0,1
28.9,95,809,21.0,1
28.9,95,808,21.1,1
28.9,95,801,21.8,1
28.8,95,806,21.3,1
28.8,95,802,21.7,1
28.8,95,807,21.2,1
28.8,95,802,21.7,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.9,95,810,20.9,1
28.9,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.9,95,809,21.0,1
28.9,95,810,20.9,1
28.9,95,806,21.3,1
28.9,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,810,20.9,1
28.9,95,808,21.1,1
28.9,95,802,21.7,1
28.9,95,807,21.2,1
28.8,95,802,21.7,1
28.8,95,807,21.2,1
28.9,95,808,21.1,1
28.9,95,805,21.4,1
28.9,95,802,21.7,1
28.9,95,805,21.4,1
28.9,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,808,21.1,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,806,21.3,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,808,21.1,1
28.8,95,805,21.4,1
28.8,95,808,21.1,1
28.8,95,806,21.3,1
28.8,95,807,21.2,1
28.8,95,804,21.5,1
28.8,95,801,21.8,1
28.8,95,805,21.4,1
28.8,95,804,21.5,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.8,95,804,21.5,1
28.8,95,807,21.2,1
28.8,95,807,21.2,1
28.8,95,802,21.7,1
28.8,95,804,21.5,1
28.8,95,805,21.4,1
28.8,95,808,21.1,1
28.8,95,808,21.1,1
28.8,95,805,21.4,1
28.8,95,805,21.4,1
28.7,95,804,21.5,1
28.7,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,807,21.2,1
28.6,95,809,21.0,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,808,21.1,1
28.6,95,808,21.1,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.7,95,805,21.4,1
28.6,95,805,21.4,1
28.7,95,808,21.1,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,808,21.1,1
28.6,95,808,21.1,1
28.6,95,808,21.1,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.5,95,805,21.4,1
28.5,95,804,21.5,1
28.6,95,804,21.5,1
28.6,95,807,21.2,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,807,21.2,1
28.6,95,805,21.4,1
28.6,95,808,21.1,1
28.6,95,804,21.5,1
28.7,95,807,21.2,1
28.7,95,807,21.2,1
28.7,95,805,21.4,1
28.7,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.6,95,805,21.4,1
28.7,95,805,21.4,1
28.7,95,805,21.4,1
28.7,95,806,21.3,1
28.7,95,810,20.9,1
28.7,95,810,20.9,1
28.7,95,807,21.2,1
28.6,95,807,21.2,1
28.6,95,806,21.3,1
28.6,95,806,21.3,1
28.6,95,806,21.3,1
28.6,95,807,21.2,1
28.6,95,807,21.2,1
28.6,95,807,21.2,1
28.5,95,807,21.2,1
28.5,95,807,21.2,1
28.5,95,807,21.2,1
28.4,95,806,21.3,1
28.4,95,811,20.8,1
28.3,95,811,20.8,1
28.3,95,806,21.3,1
28.3,95,810,20.9,1
28.2,95,810,20.9,1
28.3,95,807,21.2,1
28.2,95,806,21.3,1
28.3,95,806,21.3,1
28.2,95,807,21.2,1
28.2,95,806,21.3,1
28.2,95,807,21.2,1
28.2,95,807,21.2,1
28.2,95,802,21.7,1
28.2,95,805,21.4,1
28.2,95,808,21.1,1
28.2,95,810,20.9,1
28.2,95,806,21.3,1
28.2,95,810,20.9,1
28.2,95,806,21.3,1
28.2,95,807,21.2,1
28.2,95,804,21.5,1
28.2,95,802,21.7,1
28.2,95,801,21.8,1
28.2,95,800,21.9,1
28.2,95,800,21.9,1
28.2,95,799,22.0,1
28.3,95,802,21.7,1
28.3,95,802,21.7,1
28.3,95,799,22.0,1
28.3,95,797,22.2,1
28.3,95,799,22.0,1
28.3,95,802,21.7,1
28.3,95,798,22.1,1
28.3,95,798,22.1,1
28.4,95,802,21.7,1
28.3,95,802,21.7,1
28.4,95,802,21.7,1
28.4,95,802,21.7,1
28.4,95,799,22.0,1
28.4,95,798,22.1,1
28.4,95,795,22.4,1
28.4,95,797,22.2,1
28.4,95,797,22.2,1
28.4,95,796,22.3,1
28.5,95,796,22.3,1
28.5,95,797,22.2,1
28.5,95,797,22.2,1
28.5,95,797,22.2,1
28.5,95,796,22.3,1
28.5,95,801,21.8,1
28.5,95,797,22.2,1
28.5,95,801,21.8,1
28.5,95,797,22.2,1
28.5,95,797,22.2,1
28.5,95,801,21.8,1
28.5,95,801,21.8,1
28.5,95,800,21.9,1
28.5,95,796,22.3,1
28.5,95,796,22.3,1
28.5,95,796,22.3,1
28.5,95,800,21.9,1
28.5,95,796,22.3,1
28.5,95,796,22.3,1
28.5,95,797,22.2,1
28.5,95,798,22.1,1
28.4,95,798,22.1,1
28.4,95,795,22.4,1
28.3,95,796,22.3,1
28.3,95,796,22.3,1
28.3,95,795,22.4,1
28.3,95,798,22.1,1
28.3,95,798,22.1,1
28.2,95,795,22.4,1
28.2,95,795,22.4,1
28.2,95,795,22.4,1
28.2,95,795,22.4,1
28.1,95,795,22.4,1
28.1,95,795,22.4,1
28.1,95,795,22.4,1
28.1,95,795,22.4,1
28.1,95,795,22.4,1
28.1,95,797,22.2,1
28.1,95,794,22.5,1
28,95,793,22.6,1
28,95,788,23.0,1
28,95,793,22.6,1
27.9,95,796,22.3,1
27.9,95,797,22.2,1
27.9,95,796,22.3,1
27.9,95,794,22.5,1
27.9,95,794,22.5,1
27.9,95,797,22.2,1
27.8,95,794,22.5,1
27.8,95,794,22.5,1
27.8,95,797,22.2,1
27.9,95,794,22.5,1
27.8,95,798,22.1,1
27.8,95,798,22.1,1
27.8,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,798,22.1,1
27.9,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,795,22.4,1
27.9,95,798,22.1,1
27.9,95,799,22.0,1
27.9,95,800,21.9,1
27.9,95,800,21.9,1
27.9,95,795,22.4,1
27.8,95,796,22.3,1
27.8,95,798,22.1,1
27.8,95,796,22.3,1
27.8,95,794,22.5,1
27.8,95,794,22.5,1
27.9,95,794,22.5,1
27.9,95,794,22.5,1
27.9,95,793,22.6,1
27.9,95,786,23.2,1
27.9,95,788,23.0,1
27.9,95,786,23.2,1
27.9,95,780,23.8,1
27.9,95,776,24.2,1
27.9,95,775,24.3,1
27.9,95,774,24.4,1
27.8,95,778,24.0,1
27.8,95,780,23.8,1
27.8,95,774,24.4,1
27.8,95,774,24.4,1
27.8,95,769,24.9,1
27.8,95,769,24.9,1
27.8,95,768,25.0,1
27.7,95,768,25.0,1
27.7,95,769,24.9,1
27.7,95,769,24.9,1
27.7,95,766,25.2,1
27.7,95,772,24.6,1
27.7,95,768,25.0,1
27.7,95,772,24.6,1
27.7,95,773,24.5,1
27.7,95,769,24.9,1
27.8,95,768,25.0,1
27.8,95,769,24.9,1
27.8,95,768,25.0,1
27.8,95,768,25.0,1
27.8,95,768,25.0,1
27.8,95,773,24.5,1
27.8,95,768,25.0,1
27.8,95,772,24.6,1
27.8,95,771,24.7,1
27.8,95,772,24.6,1
27.8,95,768,25.0,1
27.8,95,772,24.6,1
27.8,95,766,25.2,1
27.8,95,772,24.6,1
27.8,95,772,24.6,1
27.8,95,772,24.6,1
27.8,95,768,25.0,1
27.7,95,769,24.9,1
27.7,95,768,25.0,1
27.8,95,758,26.0,1
27.8,95,766,25.2,1
27.8,95,766,25.2,1
27.8,95,768,25.0,1
27.7,95,768,25.0,1
27.7,95,772,24.6,1
27.7,95,772,24.6,1
27.7,95,768,25.0,1
27.7,95,773,24.5,1
27.7,95,773,24.5,1
27.6,95,769,24.9,1
27.6,95,773,24.5,1
27.6,95,773,24.5,1
27.6,95,769,24.9,1
27.7,95,753,26.5,1
27.7,95,766,25.2,1
27.7,95,768,25.0,1
27.7,95,768,25.0,1
27.7,95,768,25.0,1
27.7,95,768,25.0,1
27.7,95,763,25.5,1
27.7,95,769,24.9,1
27.7,95,768,25.0,1
27.7,95,760,25.8,1
27.7,95,761,25.7,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,759,25.9,1
27.6,95,760,25.8,1
27.6,95,765,25.3,1
27.6,95,762,25.6,1
27.7,95,763,25.5,1
27.7,95,763,25.5,1
27.7,95,763,25.5,1
27.7,95,765,25.3,1
27.6,95,769,24.9,1
27.7,95,765,25.3,1
27.6,95,765,25.3,1
27.6,95,769,24.9,1
27.6,95,765,25.3,1
27.6,95,765,25.3,1
27.6,95,769,24.9,1
27.6,95,765,25.3,1
27.6,95,769,24.9,1
27.6,95,769,24.9,1
27.6,95,765,25.3,1
27.6,95,765,25.3,1
27.6,95,766,25.2,1
27.6,95,766,25.2,1
27.5,95,770,24.8,1
27.5,95,769,24.9,1
27.5,95,766,25.2,1
27.6,95,766,25.2,1
27.6,95,766,25.2,1
27.6,95,771,24.7,1
27.6,95,772,24.6,1
27.6,95,762,25.6,1
27.6,95,763,25.5,1
27.6,95,769,24.9,1
27.6,95,765,25.3,1
27.6,95,765,25.3,1
27.6,95,762,25.6,1
27.7,95,765,25.3,1
27.7,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,762,25.6,1
27.6,95,766,25.2,1
27.6,95,763,25.5,1
27.6,95,762,25.6,1
27.5,95,763,25.5,1
27.5,95,766,25.2,1
27.5,95,763,25.5,1
27.5,95,763,25.5,1
27.5,95,768,25.0,1
27.5,95,763,25.5,1
27.4,95,763,25.5,1
27.4,95,768,25.0,1
27.4,95,762,25.6,1
27.4,95,763,25.5,1
27.4,95,763,25.5,1
27.4,95,763,25.5,1
27.4,95,763,25.5,1
27.4,95,763,25.5,1
27.4,95,768,25.0,1
27.4,95,763,25.5,1
27.4,95,768,25.0,1
27.4,95,763,25.5,1
27.4,95,764,25.4,1
27.4,95,768,25.0,1
27.3,95,768,25.0,1
27.3,95,765,25.3,1
27.3,95,765,25.3,1
27.3,95,765,25.3,1
27.3,95,757,26.1,1
27.3,95,759,25.9,1
27.3,95,758,26.0,1
27.3,95,758,26.0,1
27.3,95,754,26.4,1
27.3,95,760,25.8,1
27.3,95,759,25.9,1
27.3,95,760,25.8,1
27.3,95,762,25.6,1
27.3,95,763,25.5,1
27.3,95,763,25.5,1
27.3,95,763,25.5,1
27.3,95,763,25.5,1
27.3,95,764,25.4,1
27.4,95,765,25.3,1
27.3,95,765,25.3,1
27.3,95,765,25.3,1
27.3,95,765,25.3,1
27.3,95,762,25.6,1
27.3,95,766,25.2,1
27.3,95,762,25.6,1
27.3,95,760,25.8,1
27.3,95,762,25.6,1
27.3,95,762,25.6,1
27.3,95,763,25.5,1
27.3,95,762,25.6,1
27.3,95,762,25.6,1
27.2,95,766,25.2,1
27.3,95,762,25.6,1
27.3,95,765,25.3,1
27.3,95,758,26.0,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,765,25.3,1
27.2,95,765,25.3,1
27.1,95,766,25.2,1
27.2,95,762,25.6,1
27.2,95,761,25.7,1
27.2,95,763,25.5,1
27.2,95,758,26.0,1
27.2,95,763,25.5,1
27.2,95,759,25.9,1
27.2,95,759,25.9,1
27.2,95,763,25.5,1
27.2,95,763,25.5,1
27.2,95,763,25.5,1
27.2,95,763,25.5,1
27.2,95,763,25.5,1
27.2,95,760,25.8,1
27.2,95,764,25.4,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,759,25.9,1
27.2,95,759,25.9,1
27.2,95,759,25.9,1
27.2,95,759,25.9,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,765,25.3,1
27.3,95,759,25.9,1
27.3,95,759,25.9,1
27.3,95,763,25.5,1
27.2,95,759,25.9,1
27.2,95,758,26.0,1
27.2,95,759,25.9,1
27.3,95,759,25.9,1
27.3,95,756,26.2,1
27.2,95,761,25.7,1
27.2,95,760,25.8,1
27.2,95,759,25.9,1
27.2,95,763,25.5,1
27.2,95,765,25.3,1
27.2,95,759,25.9,1
27.2,95,762,25.6,1
27.2,95,759,25.9,1
27.2,95,759,25.9,1
27.2,95,765,25.3,1
27.2,95,759,25.9,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,765,25.3,1
27.2,95,756,26.2,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,760,25.8,1
27.2,95,762,25.6,1
27.2,95,762,25.6,1
27.2,95,762,25.6,1
27.2,95,762,25.6,1
27.2,95,765,25.3,1
27.2,95,762,25.6,1
27.2,95,765,25.3,1
27.2,95,762,25.6,1
27.1,95,762,25.6,1
27.1,95,668,34.8,1
27.2,95,673,34.3,1
27.2,95,678,33.8,1
27.2,95,684,33.2,1
27.2,95,687,32.9,1
27.1,95,694,32.2,1
27.1,95,688,32.8,1
27.1,95,694,32.2,1
27.1,95,692,32.4,1
27.1,95,694,32.2,1
27.1,95,696,32.0,1
27.2,95,703,31.3,1
27.2,95,699,31.7,1
27.1,95,701,31.5,1
27.1,95,706,31.1,1
27.1,95,706,31.1,1
27.1,95,703,31.3,1
27,95,705,31.2,1
27,95,704,31.3,1
26.9,95,703,31.3,1
26.9,95,706,31.1,1
26.9,95,702,31.4,1
26.9,95,697,31.9,1
26.9,95,708,30.9,1
26.9,95,703,31.3,1
26.9,95,709,30.8,1
26.9,95,702,31.4,1
26.9,95,710,30.7,1
26.9,95,706,31.1,1
26.9,95,703,31.3,1
26.9,95,708,30.9,1
26.9,95,705,31.2,1
26.9,95,712,30.5,1
26.9,95,712,30.5,1
26.9,95,702,31.4,1
26.9,95,712,30.5,1
26.9,95,709,30.8,1
26.9,95,709,30.8,1
26.9,95,713,30.4,1
26.9,95,710,30.7,1
26.9,95,713,30.4,1
26.9,95,715,30.2,1
27,95,711,30.6,1
27,95,716,30.1,1
27,95,713,30.4,1
26.9,95,717,30.0,1
26.9,95,708,30.9,1
26.9,95,712,30.5,1
26.9,95,717,30.0,1
27,95,709,30.8,1
27,95,714,30.3,1
27,95,708,30.9,1
27,95,713,30.4,1
27,95,709,30.8,1
27.1,95,710,30.7,1
27.1,95,710,30.7,1
27.1,95,711,30.6,1
27.1,95,706,31.1,1
27.1,95,715,30.2,1
27.1,95,712,30.5,1
27.1,95,716,30.1,1
27.1,95,712,30.5,1
27,95,717,30.0,1
27,95,712,30.5,1
27,95,710,30.7,1
27,95,706,31.1,1
27,95,712,30.5,1
27,95,709,30.8,1
27,95,712,30.5,1
26.9,95,717,30.0,1
26.9,95,710,30.7,1
27,95,713,30.4,1
27,95,714,30.3,1
27,95,712,30.5,1
27,95,713,30.4,1
27.1,95,718,29.9,1
27.1,95,713,30.4,1
27.1,95,717,30.0,1
27.1,95,715,30.2,1
27.1,95,715,30.2,1
27.1,95,716,30.1,1
27.1,95,712,30.5,1
27,95,718,29.9,1
27,95,716,30.1,1
27,95,715,30.2,1
27.1,95,716,30.1,1
27.1,95,715,30.2,1
27.1,95,716,30.1,1
27.1,95,713,30.4,1
27.1,95,714,30.3,1
27.1,95,720,29.7,1
27.1,95,717,30.0,1
27.1,95,717,30.0,1
27.1,95,710,30.7,1
27.1,95,720,29.7,1
27.1,95,717,30.0,1
27.1,95,717,30.0,1
27.1,95,718,29.9,1
27.1,95,718,29.9,1
27.1,95,721,29.6,1
27.1,95,722,29.5,1
27.1,95,718,29.9,1
27.2,95,711,30.6,1
27.1,95,721,29.6,1
27.2,95,718,29.9,1
27.1,95,718,29.9,1
27.2,95,715,30.2,1
27.1,95,716,30.1,1
27.1,95,718,29.9,1
27.2,95,720,29.7,1
27.2,95,722,29.5,1
27.2,95,715,30.2,1
27.1,95,722,29.5,1
27.2,95,722,29.5,1
27.1,95,720,29.7,1
27.1,95,713,30.4,1
27.1,95,718,29.9,1
27.1,95,725,29.2,1
27.1,95,720,29.7,1
27.1,95,713,30.4,1
27.1,95,718,29.9,1
27.1,95,725,29.2,1
27.1,95,725,29.2,1
27.1,95,725,29.2,1
27.1,95,717,30.0,1
27.1,95,722,29.5,1
27.1,95,720,29.7,1
27.1,95,720,29.7,1
27.1,95,717,30.0,1
27.1,95,718,29.9,1
27.1,95,725,29.2,1
27.1,95,725,29.2,1
27.1,95,713,30.4,1
27.1,95,718,29.9,1
27.1,95,718,29.9,1
27.1,95,720,29.7,1
27.2,95,721,29.6,1
27.1,95,716,30.1,1
27.2,95,718,29.9,1
27.2,95,725,29.2,1
27.1,95,721,29.6,1
27.1,95,717,30.0,1
27.1,95,720,29.7,1
27.1,95,718,29.9,1
27.1,95,721,29.6,1
27,95,726,29.1,1
27,95,718,29.9,1
27,95,720,29.7,1
27.1,95,721,29.6,1
27,95,713,30.4,1
27.1,95,725,29.2,1
27.1,95,721,29.6,1
26.9,95,721,29.6,1
26.9,95,720,29.7,1
26.9,95,726,29.1,1
27,95,721,29.6,1
27,95,713,30.4,1
27,95,720,29.7,1
27,95,721,29.6,1
27,95,722,29.5,1
27,95,722,29.5,1
26.9,95,721,29.6,1
26.9,95,726,29.1,1
26.9,95,718,29.9,1
26.9,95,726,29.1,1
26.9,95,726,29.1,1
26.9,95,718,29.9,1
26.9,95,722,29.5,1
26.9,95,722,29.5,1
26.9,95,718,29.9,1
26.9,95,721,29.6,1
26.9,95,721,29.6,1
26.9,95,722,29.5,1
26.9,95,720,29.7,1
26.9,95,722,29.5,1
26.9,95,722,29.5,1
27,95,720,29.7,1
27,95,722,29.5,1
27,95,722,29.5,1
27,95,720,29.7,1
27.1,95,721,29.6,1
27.1,95,722,29.5,1
27.1,95,714,30.3,1
27.1,95,721,29.6,1
27.1,95,727,29.0,1
27.1,95,718,29.9,1
27.1,95,726,29.1,1
27.1,95,722,29.5,1
27,95,722,29.5,1
27.1,95,715,30.2,1
27,95,721,29.6,1
27,95,722,29.5,1
27,95,722,29.5,1
27,95,727,29.0,1
27,95,717,30.0,1
26.9,95,722,29.5,1
26.9,95,726,29.1,1
26.9,95,713,30.4,1
26.9,95,720,29.7,1
26.9,95,726,29.1,1
26.9,95,722,29.5,1
26.9,95,727,29.0,1
26.9,95,716,30.1,1
26.9,95,726,29.1,1
26.9,95,727,29.0,1
26.9,95,715,30.2,1
26.9,95,722,29.5,1
26.9,95,720,29.7,1
26.9,95,726,29.1,1
26.9,95,727,29.0,1
26.9,95,713,30.4,1
26.9,95,722,29.5,1
26.9,95,722,29.5,1
27,95,722,29.5,1
26.9,95,722,29.5,1
26.9,95,727,29.0,1
26.9,95,725,29.2,1
26.9,95,721,29.6,1
26.9,95,722,29.5,1
27,95,722,29.5,1
27.1,95,716,30.1,1
27.2,95,713,30.4,1
27.2,95,726,29.1,1
27.3,95,613,40.1,0
27.4,95,643,37.2,1
27.4,95,630,38.5,1
27.5,95,639,37.6,1
27.5,95,645,37.0,1
27.5,95,646,36.9,1
27.6,95,643,37.2,1
27.5,95,644,37.1,1
27.4,95,629,38.6,1
27.4,95,648,36.7,1
27.4,95,649,36.6,1
27.3,95,649,36.6,1
27.3,95,649,36.6,1
27.3,95,645,37.0,1
27.3,95,645,37.0,1
27.3,95,651,36.4,1
27.3,95,646,36.9,1
27.3,95,646,36.9,1
27.3,95,634,38.1,1
27.3,95,652,36.3,1
27.2,95,642,37.3,1
27.3,95,648,36.7,1
27.3,95,646,36.9,1
27.3,95,636,37.9,1
27.3,95,648,36.7,1
27.3,95,644,37.1,1
27.3,95,654,36.1,1
